comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors,id
z12nf31pdvqmjdoyt04cdn3xzvajgrihnfo,Gonzalo Ferrare,2015-05-27T16:50:10.276000,this is increidebl﻿,0,723,this is increidebl,1,"-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",0
z12nejhigtr0tdvy504cgfcrhzvycxzin0k,Detroit Red Wings,2014-11-06T20:55:09,http://www.gofundme.com/gvr7xg﻿,1,174,http   www gofundme com gvr xg,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1",1
z12vzxcymvqtyrx3s22hi5ep1yq5cvmld,roflcopter2110,2014-09-19T23:18:41,http://thepiratebay.se/torrent/10626048/The.Expendables.3.2014.DVDScr.LEAKED.CLEAN.XviD.MP3-RARBG ﻿,1,490,http   thepiratebay se torrent          the expendables        dvdscr leaked clean xvid mp  rarbg ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",2
LneaDw26bFvwhMGEs3mKR9qcJjIwC7L04F9DEGkLQfY,Drake Gagne,,I KNOW YOU MAY NOT WANT TO READ THIS BUT please do  I&#39;m 87 Cypher an 11 year old rapper I have skill people said .my stuff isn&#39;t as good as my new stuff but its good please check out my current songs comment and like thank you for reading rap is my life,1,1534,i know you may not want to read this but please do  i     m    cypher an    year old rapper i have skill people said  my stuff isn     t as good as my new stuff but its good please check out my current songs comment and like thank you for reading rap is my life,1,"-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,-1,-1",3
z13rjvjx1qbrsf5ng233tbgyyxy2wroqu04,Châu Nguyễn (Michelle),2015-05-23T00:00:28.937000,I remember when this used to be so popular all around at the time.<br />I still love it.﻿,0,800,i remember when this used to be so popular all around at the time  br   i still love it ,0,"-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1",4
z12uwdpwjlnrvvuri04chd4ojrfrhvzjjls0k,Marie farias,2014-10-28T18:10:39,Love it when I can relate to my daughter's music. :-) Katy Perry - Roar  (Official): http://youtu.be/CevxZvSJLk8﻿,0,618,love it when i can relate to my daughter s music      katy perry   roar   official   http   youtu be cevxzvsjlk ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1",5
_2viQ_Qnc680Rh_y5Dlwtkr_llWVOG7ZQdmNVip_dno,Minh Lý,2013-10-02T12:15:58.210000,i like and love so much people all friends..... I love Shakira ^^,0,1822,i like and love so much people all friends      i love shakira   ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1",6
z13xxt4idrj0xx0vy23mzfswexbtytozw04,randman21,2014-10-24T17:11:17,"I just realized that this verses in this song have the exact same melody as  the verses in ""Hey Ho"" by the Lumineers.﻿",0,602,i just realized that this verses in this song have the exact same melody as  the verses in  hey ho  by the lumineers ,0,"-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1",7
_2viQ_Qnc6-TMFClPlfFIBHdy_HbPbLyMhBsuEz5Lj8,Trang Le,2013-10-02T00:48:17.158000,Shakira voice sound spanish but that is what make the music sound amazing ♥I LOVE IT,0,1831,shakira voice sound spanish but that is what make the music sound amazing i love it,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1",8
z120y3ribybzdf3fj23sf1rpgq3cex0sh,Young Hittaz,2014-01-19T04:21:11,everyone please come check our newest song in memories of Martin Luther  King Jr.﻿,1,31,everyone please come check our newest song in memories of martin luther  king jr ,1,"-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",9
