comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors,id
z13ahnbavmbgi50bv04cenuj1yyifhxq3hw,LuckyMusiqLive,2014-10-09T23:22:50,this song is so addicting. the hook is dope and catchy. love the video too.  I'm getting popular fast because i rap real.. thumbs up if you piss next to  the water in the toilet so its quiet................................﻿,1,545,this song is so addicting  the hook is dope and catchy  love the video too   i m getting popular fast because i rap real   thumbs up if you piss next to  the water in the toilet so its quiet                                ,0,"-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1",0
z13udjviuyetffdbo04cfltbemrbx1szsrk0k,Arianna,2014-11-10T02:18:19,♫I know someone will see this ♥ I have a dream… I don’t have the greatest videos or the best quality Right now I feel like i'm not getting anywhere and I need your help ♫ If you could possibly watch my videos it means the world to me ♥ Please thumbs this up so others can see… I appreciate it so much ♥♫ Please listen before you hate. Honestly i  appreciate it so much  You don’t have to love me just give this 17 year old a chance﻿,1,680,i know someone will see this  i have a dream i dont have the greatest videos or the best quality right now i feel like i m not getting anywhere and i need your help  if you could possibly watch my videos it means the world to me  please thumbs this up so others can see i appreciate it so much  please listen before you hate  honestly i  appreciate it so much  you dont have to love me just give this    year old a chance,0,"-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1",1
z13wsnj44xfigrbse22iubv5kmebxlebm04,monal shah,2014-11-10T09:00:34,"https://apps.facebook.com/my-polls/utsitcompetition2014?from=user_link&amp;ref_id=ouxg5e .  Please open this link and vote for  anand niketan international school, the  project name is project Fr-e-dom and share it with  yours friend.﻿",1,681,https   apps facebook com my polls utsitcompetition     from user link amp ref id ouxg e    please open this link and vote for  anand niketan international school  the  project name is project fr e dom and share it with  yours friend ,0,"-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1",2
z13ms12adsbdjbdds23nctrqsq2qhtose,Angela Alor,2015-05-20T19:53:57.924000,HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE?!?!﻿,1,825,how do you put a picture for your image thingie    ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",3
z12kj5iz2obvunpm222oynsjrnmvjhkvj,LuckyMusiqLive,2014-10-30T17:58:18,this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,1,629,this song gives me strength  love her lyrics  this video really brings the  lyrics to life  i m getting known fast because i rap with meaning   thumbs  up if you piss next to the water in the toilet so its quiet   ,0,"-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1",4
z13ew5agxpmnifz3223ljn1rtvidtj0fp,snsddien,2015-05-27T13:17:02.665000,This awesome song needed 4 years to reach to 800 mil views while Tango Switch bitch needed 1 year. its not fairrrrrrr﻿,0,728,this awesome song needed   years to reach to     mil views while tango switch bitch needed   year  its not fairrrrrrr,1,"-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",5
_2viQ_Qnc6978LweIjWZsjP3qK1bgFSYyumKWxPsq_I,Titan,2013-08-08T21:16:25.626000,"Subscribe me, I will? subscribe you back!!!",1,1904,subscribe me  i will  subscribe you back   ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1",6
z13ijz1zetarj31dk22nfl0qvyneyxn0l,sahir omran,2015-01-27T09:43:48.741000,Check out this video on YouTube:الإعلانات<br /><br /><br /><br /><br /><br />لل﻿,1,1024,check out this video on youtube  br    br    br    br    br    br   ,1,"-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",7
z134sxlwjxiwhzfet222vtfplljkunrsm,Elidet Rivera,2015-05-16T17:08:18.605000,like the songs﻿,0,898,like the songs,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1",8
z13cyh3gowyyxlotr23vsplhbt23hbmwy04,Angie Sivrikozi,2014-08-27T21:12:48,"Its a good song and i like her video clip, because its a bout a girl that  her airplane crashed on a land far far away... and she found the way to  survive! And i love the pet tiget too( Kitty Purpy) lol :D﻿",0,392,its a good song and i like her video clip  because its a bout a girl that  her airplane crashed on a land far far away    and she found the way to  survive  and i love the pet tiget too  kitty purpy  lol  d,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1",9
