comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors,id
z121jvbjakmbehsys04ce5yj1y3hxx0hzsk0k,abdellah chafouai,2014-11-05T16:12:51,Discover song http://www.linkbucks.com/AcN2g﻿,1,129,discover song http   www linkbucks com acn g,0,"0,-1,-1,-1,-1,1,-1,-1,-1,-1",0
z13yx345uxepetggz04ci5rjcxeohzlrtf4,Pyunghee,2014-07-27T01:57:16,http://www.billboard.com/articles/columns/pop-shop/6174122/fan-army-face-off-round-3 Vote for SONES please....we're against vips....please help us.. &gt;.&lt;﻿,1,355,http   www billboard com articles columns pop shop         fan army face off round   vote for sones please    we re against vips    please help us    gt   lt ,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1",1
z13wzt5yezvhsboz104cjlkqalz0fpcglmk0k,Alessio Siri,2014-11-03T16:43:36,PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿,0,86,psy   gangnam style    m v  http   youtu be  bzkp q  f ,1,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1",2
z13cu5iyjryvixkyr04cdzniromoclcpc1w,Kikilaronk “Kiki” Loz,2014-08-31T16:39:30.472000,Subscribe to me if u think &quot;swag&quot; is fucking stupid﻿,1,1107,subscribe to me if u think  quot swag quot  is fucking stupid,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,1",3
z12xhdjrsxm3v550w22oynsjrnmvjhkvj,LuckyMusiqLive,2014-07-21T22:25:54.048000,this song is awesome. these guys are the best. love this video too its hilarious lol. im getting popular fast because i rap with meaning. thumbs up if you piss next to the water in the toilet so it doesnt make noise﻿,1,1140,this song is awesome  these guys are the best  love this video too its hilarious lol  im getting popular fast because i rap with meaning  thumbs up if you piss next to the water in the toilet so it doesnt make noise,0,"0,-1,0,-1,-1,-1,0,1,-1,-1",4
_2viQ_Qnc6_QZJzAERyAVzhcr3jy2ctVM4zQMfesQWQ,The NeedleWork,2013-10-12T09:32:49.512000,Check out my channel :),1,1783,check out my channel   ,0,"-1,1,-1,-1,-1,-1,-1,-1,0,-1",5
z12hzb1hzxbjh310c234ddqgoluidjufb,Aemon Sevker,2014-09-07T19:34:29, GO TO MY CHANNEL and check out my written songs﻿,1,417, go to my channel and check out my written songs,0,"0,1,-1,-1,-1,-1,-1,-1,-1,-1",6
z123gzjyszflihgih04cdzeblxuifpxzbes,IbbyUchiha,2014-08-15T15:52:40,Hey guys. I am a very small YouTuber I upload videos nearly every single  day. I once hope to be like shikas so can you please give 2 mins of your  life to view this channel. and my new video is on how to watch all the  anime for free. and I am pretty sure you wont regret visiting this channel. Thank you!﻿,1,372,hey guys  i am a very small youtuber i upload videos nearly every single  day  i once hope to be like shikas so can you please give   mins of your  life to view this channel  and my new video is on how to watch all the  anime for free  and i am pretty sure you wont regret visiting this channel  thank you ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",7
LneaDw26bFuWopul-gr37Vv-5semureg7PfAdqw3V5c,..xXCoolMultiXx..,,He gets more views but has less subscribers lol,1,1379,he gets more views but has less subscribers lol,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",8
z13tj514otzlurfbc04ccjwhrnmej1iihqw0k,Brandon Pryor,2014-01-19T00:36:25,I dont even watch it anymore i just come here to check on 2 Billion or not﻿,0,29,i dont even watch it anymore i just come here to check on   billion or not,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",9
z125tbogfxjjivxv523vwpkyaznetaic,On the Positive,2015-01-01T21:16:37.765000,Dear friends please subscribe to my channel I will be very glad to see You virucide ;-)﻿,1,1051,dear friends please subscribe to my channel i will be very glad to see you virucide    ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,1",10
z12gxdortqzwhhqas04cfjrwituzghb5tvk0k,Muhammad Asim Mansha,,Aslamu Lykum... From Pakistan﻿,1,1151,aslamu lykum    from pakistan,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",11
z121fvtbjuq0endru04cfjfofknoyteh3jk,liliana ciancio,2015-05-21T14:52:58.650000,Wanderfol is love or miusic﻿,0,1700,wanderfol is love or miusic,0,"-1,-1,0,-1,-1,-1,0,-1,-1,-1",12
z13cyh3gowyyxlotr23vsplhbt23hbmwy04,Angie Sivrikozi,2014-08-27T21:12:48,"Its a good song and i like her video clip, because its a bout a girl that  her airplane crashed on a land far far away... and she found the way to  survive! And i love the pet tiget too( Kitty Purpy) lol :D﻿",0,392,its a good song and i like her video clip  because its a bout a girl that  her airplane crashed on a land far far away    and she found the way to  survive  and i love the pet tiget too  kitty purpy  lol  d,0,"0,-1,0,-1,-1,-1,0,1,-1,-1",13
z12jd30zok2te1ghh04cdphgcqmshld5ncg,MikeTheOne42,2015-05-26T17:19:16.527000,still watching in 2015...﻿,0,1613,still watching in        ,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",14
_2viQ_Qnc6-pY-1yR6K2FhmC5i48-WuNx5CumlHLDAI,Sabina Pearson-Smith,2013-07-13T13:14:30.021000,I love this song for two reasons: 1.it is about Africa 2.i was born in beautiful south Africa,0,1950,i love this song for two reasons    it is about africa   i was born in beautiful south africa,0,"0,-1,0,-1,-1,-1,0,1,-1,-1",15
z12zi5bjouv2tbalt23cvzbymuaayju5d04,Ec Martinez,2015-05-21T02:28:12.963000,Waka waka eh eh﻿,0,1706,waka waka eh eh,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",16
LneaDw26bFt3FLe7NEx2Gc7jToE3LwT1LrpIpyY48E8,KOZZI RAP,,hello friends. i am a young 15 year old rapper trying to make something out of nothing..Please can you take a second of your life and check out my videos and help me reach my Dreams! GoD Bless YOU,1,1539,hello friends  i am a young    year old rapper trying to make something out of nothing  please can you take a second of your life and check out my videos and help me reach my dreams  god bless you,1,"-1,1,-1,-1,-1,-1,-1,1,-1,-1",17
z12iubmp2mv1txfsy235vb2xdqirufcp304,jayson calzado,2014-11-07T17:03:01,How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿,0,210,how can this music video get   billion views while im the only one watching  here on earth       lol,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",18
LneaDw26bFv6tN6HSeH4Rgiis0rYR8mu_y8Mh8Ck93Y,MrCurr3ncY,,Hey check out my channel!!!! Please,1,1368,hey check out my channel     please,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",19
LneaDw26bFvv8RbyHRBDnA-4Bb1lhF9UlpzJf_5FkWM,이 정훈,,"This great Warning will happen soon. ,0
LneaDw26bFst76VHKJL8PxaEy6VMNlvmriUDTSFK6vY,Ali Paša,2013-09-26T22:28:17.047000,Croatia &lt;3,0
LneaDw26bFvkAHxpKEnM25FYWkyXthsUpri6JuQsZnU,G Belrus,2013-09-26T22:26:12.832000,Nice one,0
LneaDw26bFtvZQt6JUEhasIEFRJG1exI_dVqdnQVPho,exode. comeback.,2013-09-26T22:23:00.710000,600m views.,0
LneaDw26bFunOarAg71AwGU6TJO6aZDKFIUn_TZ1_HY,Muhammad Shaeel Abbas,2013-09-26T22:15:45.476000,Fuck off!,0
LneaDw26bFt-oToUFj0z3vffLFNaxyKwZSIVQhiMx-E,Notorious Niko,2013-09-26T22:00:43.613000,""Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko ",1,1410,this great warning will happen soon     lneadw  bfst  vhkjl pxaey vmnlvmriudtsfk vy ali paa           t                croatia  lt     lneadw  bfvkahxpkenm  fywkyxthsupri juqsznu g belrus           t                nice one   lneadw  bftvzqt juehasiefrjg exi dvqdnqvpho exode  comeback            t                   m views    lneadw  bfunoarag  awgu tjo azdkfiun tz  hy muhammad shaeel abbas           t                fuck off    lneadw  bft otoufj z vfflfnaxykwzsivqhimx e notorious niko           t                 hey guys im a   yr old rapper trying to get exposure    i live in belgium where no one speaks english so i have to resort to this gay spam     check out my   latest tracks as they are probably my best   audio isnt the best but im gonna invest in some real equipment for my next track    please thumbs this up so others can see   or hey dont just check me out yourself and leave a response and a like  d  thanks in advance  you guys will be part of making my dream come true    notorious niko ,1,"-1,1,-1,-1,-1,-1,-1,1,-1,-1",20
z13cwrzyolf1zh4v023ctteams25hldf5,Zain Hassan,2014-08-29T19:00:20,Thanks to this video we know that Nokia phones can survive a plane crash.﻿,0,395,thanks to this video we know that nokia phones can survive a plane crash ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1",21
