comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors,id
z121jvbjakmbehsys04ce5yj1y3hxx0hzsk0k,abdellah chafouai,2014-11-05T16:12:51,Discover song http://www.linkbucks.com/AcN2g﻿,1,129,discover song http   www linkbucks com acn g,0,"0,-1,-1,-1,-1,1,-1,-1,-1,-1",0
z121fvtbjuq0endru04cfjfofknoyteh3jk,liliana ciancio,2015-05-21T14:52:58.650000,Wanderfol is love or miusic﻿,0,1700,wanderfol is love or miusic,0,"-1,-1,0,-1,-1,-1,0,-1,-1,-1",1
z13cyh3gowyyxlotr23vsplhbt23hbmwy04,Angie Sivrikozi,2014-08-27T21:12:48,"Its a good song and i like her video clip, because its a bout a girl that  her airplane crashed on a land far far away... and she found the way to  survive! And i love the pet tiget too( Kitty Purpy) lol :D﻿",0,392,its a good song and i like her video clip  because its a bout a girl that  her airplane crashed on a land far far away    and she found the way to  survive  and i love the pet tiget too  kitty purpy  lol  d,0,"0,-1,0,-1,-1,-1,0,1,-1,-1",2
z12jd30zok2te1ghh04cdphgcqmshld5ncg,MikeTheOne42,2015-05-26T17:19:16.527000,still watching in 2015...﻿,0,1613,still watching in        ,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",3
_2viQ_Qnc6-pY-1yR6K2FhmC5i48-WuNx5CumlHLDAI,Sabina Pearson-Smith,2013-07-13T13:14:30.021000,I love this song for two reasons: 1.it is about Africa 2.i was born in beautiful south Africa,0,1950,i love this song for two reasons    it is about africa   i was born in beautiful south africa,0,"0,-1,0,-1,-1,-1,0,1,-1,-1",4
z12zi5bjouv2tbalt23cvzbymuaayju5d04,Ec Martinez,2015-05-21T02:28:12.963000,Waka waka eh eh﻿,0,1706,waka waka eh eh,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,-1",5
LneaDw26bFt3FLe7NEx2Gc7jToE3LwT1LrpIpyY48E8,KOZZI RAP,,hello friends. i am a young 15 year old rapper trying to make something out of nothing..Please can you take a second of your life and check out my videos and help me reach my Dreams! GoD Bless YOU,1,1539,hello friends  i am a young    year old rapper trying to make something out of nothing  please can you take a second of your life and check out my videos and help me reach my dreams  god bless you,1,"-1,1,-1,-1,-1,-1,-1,1,-1,-1",6
z12iubmp2mv1txfsy235vb2xdqirufcp304,jayson calzado,2014-11-07T17:03:01,How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿,0,210,how can this music video get   billion views while im the only one watching  here on earth       lol,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,-1",7
LneaDw26bFv6tN6HSeH4Rgiis0rYR8mu_y8Mh8Ck93Y,MrCurr3ncY,,Hey check out my channel!!!! Please,1,1368,hey check out my channel     please,1,"-1,1,-1,-1,-1,-1,-1,-1,-1,-1",8
LneaDw26bFvv8RbyHRBDnA-4Bb1lhF9UlpzJf_5FkWM,이 정훈,,"This great Warning will happen soon. ,0
LneaDw26bFst76VHKJL8PxaEy6VMNlvmriUDTSFK6vY,Ali Paša,2013-09-26T22:28:17.047000,Croatia &lt;3,0
LneaDw26bFvkAHxpKEnM25FYWkyXthsUpri6JuQsZnU,G Belrus,2013-09-26T22:26:12.832000,Nice one,0
LneaDw26bFtvZQt6JUEhasIEFRJG1exI_dVqdnQVPho,exode. comeback.,2013-09-26T22:23:00.710000,600m views.,0
LneaDw26bFunOarAg71AwGU6TJO6aZDKFIUn_TZ1_HY,Muhammad Shaeel Abbas,2013-09-26T22:15:45.476000,Fuck off!,0
LneaDw26bFt-oToUFj0z3vffLFNaxyKwZSIVQhiMx-E,Notorious Niko,2013-09-26T22:00:43.613000,""Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko ",1,1410,this great warning will happen soon     lneadw  bfst  vhkjl pxaey vmnlvmriudtsfk vy ali paa           t                croatia  lt     lneadw  bfvkahxpkenm  fywkyxthsupri juqsznu g belrus           t                nice one   lneadw  bftvzqt juehasiefrjg exi dvqdnqvpho exode  comeback            t                   m views    lneadw  bfunoarag  awgu tjo azdkfiun tz  hy muhammad shaeel abbas           t                fuck off    lneadw  bft otoufj z vfflfnaxykwzsivqhimx e notorious niko           t                 hey guys im a   yr old rapper trying to get exposure    i live in belgium where no one speaks english so i have to resort to this gay spam     check out my   latest tracks as they are probably my best   audio isnt the best but im gonna invest in some real equipment for my next track    please thumbs this up so others can see   or hey dont just check me out yourself and leave a response and a like  d  thanks in advance  you guys will be part of making my dream come true    notorious niko ,1,"-1,1,-1,-1,-1,-1,-1,1,-1,-1",9
